Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,,Questions,,,,,,
4/27/2023,AQS,60371302,1,19,ug/m3 LC,66,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
4/28/2023,AQS,60371302,1,18,ug/m3 LC,63,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
4/29/2023,AQS,60371302,1,18.4,ug/m3 LC,64,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
4/30/2023,AQS,60371302,1,9.6,ug/m3 LC,40,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/1/2023,AQS,60371302,1,4.3,ug/m3 LC,18,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/2/2023,AQS,60371302,1,3,ug/m3 LC,13,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/3/2023,AQS,60371302,1,3.8,ug/m3 LC,16,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/4/2023,AQS,60371302,1,2.3,ug/m3 LC,10,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/5/2023,AQS,60371302,1,2.3,ug/m3 LC,10,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/6/2023,AQS,60371302,1,4,ug/m3 LC,17,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/7/2023,AQS,60371302,1,4.5,ug/m3 LC,19,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/8/2023,AQS,60371302,1,5.7,ug/m3 LC,24,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/9/2023,AQS,60371302,1,6.3,ug/m3 LC,26,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/10/2023,AQS,60371302,1,5.6,ug/m3 LC,23,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/11/2023,AQS,60371302,1,7.5,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/12/2023,AQS,60371302,1,11.5,ug/m3 LC,48,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/13/2023,AQS,60371302,1,15.6,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/14/2023,AQS,60371302,1,9.6,ug/m3 LC,40,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/15/2023,AQS,60371302,1,12.6,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/16/2023,AQS,60371302,1,8.8,ug/m3 LC,37,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/17/2023,AQS,60371302,1,10.5,ug/m3 LC,44,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/18/2023,AQS,60371302,1,9,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/19/2023,AQS,60371302,1,9.9,ug/m3 LC,41,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/20/2023,AQS,60371302,1,9.4,ug/m3 LC,39,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/21/2023,AQS,60371302,1,10,ug/m3 LC,42,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/22/2023,AQS,60371302,1,7.5,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/23/2023,AQS,60371302,1,4.7,ug/m3 LC,20,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/24/2023,AQS,60371302,1,4.8,ug/m3 LC,20,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/25/2023,AQS,60371302,1,5.1,ug/m3 LC,21,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/26/2023,AQS,60371302,1,4.4,ug/m3 LC,18,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/27/2023,AQS,60371302,1,4.9,ug/m3 LC,20,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/28/2023,AQS,60371302,1,6.7,ug/m3 LC,28,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/29/2023,AQS,60371302,1,4.6,ug/m3 LC,19,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/30/2023,AQS,60371302,1,4.7,ug/m3 LC,20,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
5/31/2023,AQS,60371302,1,3.5,ug/m3 LC,15,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/1/2023,AQS,60371302,1,5.9,ug/m3 LC,25,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/2/2023,AQS,60371302,1,8.8,ug/m3 LC,37,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/3/2023,AQS,60371302,1,11.8,ug/m3 LC,49,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/4/2023,AQS,60371302,1,13.2,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/5/2023,AQS,60371302,1,7.4,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/6/2023,AQS,60371302,1,4.8,ug/m3 LC,20,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/7/2023,AQS,60371302,1,2.3,ug/m3 LC,10,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/8/2023,AQS,60371302,1,4,ug/m3 LC,17,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/9/2023,AQS,60371302,1,5.4,ug/m3 LC,23,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/10/2023,AQS,60371302,1,6.1,ug/m3 LC,25,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/11/2023,AQS,60371302,1,3.1,ug/m3 LC,13,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/12/2023,AQS,60371302,1,3.7,ug/m3 LC,15,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/13/2023,AQS,60371302,1,3.5,ug/m3 LC,15,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/14/2023,AQS,60371302,1,5.4,ug/m3 LC,23,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/15/2023,AQS,60371302,1,2.9,ug/m3 LC,12,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/16/2023,AQS,60371302,1,6.1,ug/m3 LC,25,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/17/2023,AQS,60371302,1,8.1,ug/m3 LC,34,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/18/2023,AQS,60371302,1,7.5,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/19/2023,AQS,60371302,1,6,ug/m3 LC,25,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/20/2023,AQS,60371302,1,8.9,ug/m3 LC,37,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/21/2023,AQS,60371302,1,12.4,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/22/2023,AQS,60371302,1,9,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/23/2023,AQS,60371302,1,6.9,ug/m3 LC,29,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/24/2023,AQS,60371302,1,7.5,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/25/2023,AQS,60371302,1,8,ug/m3 LC,33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/26/2023,AQS,60371302,1,8.7,ug/m3 LC,36,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/27/2023,AQS,60371302,1,10.7,ug/m3 LC,45,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/28/2023,AQS,60371302,1,9.2,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/29/2023,AQS,60371302,1,10.1,ug/m3 LC,42,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
6/30/2023,AQS,60371302,1,15.4,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/1/2023,AQS,60371302,1,11.6,ug/m3 LC,48,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/2/2023,AQS,60371302,1,16.4,ug/m3 LC,60,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/3/2023,AQS,60371302,1,12.4,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/4/2023,AQS,60371302,1,31.7,ug/m3 LC,92,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/5/2023,AQS,60371302,1,27,ug/m3 LC,82,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/6/2023,AQS,60371302,1,10.4,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/7/2023,AQS,60371302,1,8.2,ug/m3 LC,34,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/8/2023,AQS,60371302,1,9.7,ug/m3 LC,40,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/9/2023,AQS,60371302,1,10.3,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/10/2023,AQS,60371302,1,10.6,ug/m3 LC,44,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/11/2023,AQS,60371302,1,12.8,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/12/2023,AQS,60371302,1,7.8,ug/m3 LC,33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/13/2023,AQS,60371302,1,6.6,ug/m3 LC,28,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/14/2023,AQS,60371302,1,9.4,ug/m3 LC,39,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/15/2023,AQS,60371302,1,12.3,ug/m3 LC,51,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/16/2023,AQS,60371302,1,10.5,ug/m3 LC,44,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/17/2023,AQS,60371302,1,10.3,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/18/2023,AQS,60371302,1,7.8,ug/m3 LC,33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/19/2023,AQS,60371302,1,8.7,ug/m3 LC,36,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/20/2023,AQS,60371302,1,11.7,ug/m3 LC,49,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/21/2023,AQS,60371302,1,15.2,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/22/2023,AQS,60371302,1,12.7,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/23/2023,AQS,60371302,1,12.3,ug/m3 LC,51,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/24/2023,AQS,60371302,1,12.3,ug/m3 LC,51,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/26/2023,AQS,60371302,1,12,ug/m3 LC,50,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/27/2023,AQS,60371302,1,13.1,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/28/2023,AQS,60371302,1,12.9,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/29/2023,AQS,60371302,1,15.8,ug/m3 LC,59,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/30/2023,AQS,60371302,1,13.6,ug/m3 LC,54,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
7/31/2023,AQS,60371302,1,13.7,ug/m3 LC,54,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/1/2023,AQS,60371302,1,13.5,ug/m3 LC,54,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/2/2023,AQS,60371302,1,11,ug/m3 LC,46,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/3/2023,AQS,60371302,1,10.1,ug/m3 LC,42,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/4/2023,AQS,60371302,1,10.4,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/5/2023,AQS,60371302,1,12.2,ug/m3 LC,51,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/6/2023,AQS,60371302,1,14.8,ug/m3 LC,57,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/7/2023,AQS,60371302,1,12.5,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/8/2023,AQS,60371302,1,9.5,ug/m3 LC,40,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/9/2023,AQS,60371302,1,9.5,ug/m3 LC,40,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/10/2023,AQS,60371302,1,5.7,ug/m3 LC,24,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/11/2023,AQS,60371302,1,7,ug/m3 LC,29,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/12/2023,AQS,60371302,1,9.1,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/13/2023,AQS,60371302,1,9.4,ug/m3 LC,39,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/14/2023,AQS,60371302,1,10.5,ug/m3 LC,44,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/15/2023,AQS,60371302,1,8,ug/m3 LC,33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/16/2023,AQS,60371302,1,8,ug/m3 LC,33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/17/2023,AQS,60371302,1,9.4,ug/m3 LC,39,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/18/2023,AQS,60371302,1,7.8,ug/m3 LC,33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/19/2023,AQS,60371302,1,7.4,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/20/2023,AQS,60371302,1,6.3,ug/m3 LC,26,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/21/2023,AQS,60371302,1,5.1,ug/m3 LC,21,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/22/2023,AQS,60371302,1,6.7,ug/m3 LC,28,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/23/2023,AQS,60371302,1,10.8,ug/m3 LC,45,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/24/2023,AQS,60371302,1,10.3,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/25/2023,AQS,60371302,1,8.4,ug/m3 LC,35,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
8/26/2023,AQS,60371302,1,11.2,ug/m3 LC,47,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205,,,,,,,,
