Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/28/2010,AQS,060371302,1,20.53,ug/m3 LC,69.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/29/2010,AQS,060371302,1,19.50,ug/m3 LC,67.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/30/2010,AQS,060371302,1,23.60,ug/m3 LC,75.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/31/2010,AQS,060371302,1,27.70,ug/m3 LC,83.67,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/1/2010,AQS,060371302,1,31.80,ug/m3 LC,92.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/2/2010,AQS,060371302,1,25.33,ug/m3 LC,78.67,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/3/2010,AQS,060371302,1,18.87,ug/m3 LC,65.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/4/2010,AQS,060371302,1,12.40,ug/m3 LC,52.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/5/2010,AQS,060371302,1,12.37,ug/m3 LC,51.67,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/6/2010,AQS,060371302,1,12.33,ug/m3 LC,51.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/7/2010,AQS,060371302,1,12.30,ug/m3 LC,51.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/8/2010,AQS,060371302,1,11.83,ug/m3 LC,49.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/9/2010,AQS,060371302,1,11.60,ug/m3 LC,48.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/10/2010,AQS,060371302,1,10.90,ug/m3 LC,45.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/11/2010,AQS,060371302,1,13.27,ug/m3 LC,51.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/12/2010,AQS,060371302,1,15.63,ug/m3 LC,57.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/13/2010,AQS,060371302,1,18.00,ug/m3 LC,63.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/14/2010,AQS,060371302,1,17.20,ug/m3 LC,61.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/15/2010,AQS,060371302,1,16.40,ug/m3 LC,59.67,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/16/2010,AQS,060371302,1,15.60,ug/m3 LC,58.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/17/2010,AQS,060371302,1,13.30,ug/m3 LC,50.67,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/18/2010,AQS,060371302,1,11.00,ug/m3 LC,43.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/19/2010,AQS,060371302,1,8.70,ug/m3 LC,36.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/20/2010,AQS,060371302,1,7.37,ug/m3 LC,30.67,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/21/2010,AQS,060371302,1,6.03,ug/m3 LC,25.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/22/2010,AQS,060371302,1,4.70,ug/m3 LC,20.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/23/2010,AQS,060371302,1,6.13,ug/m3 LC,26.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/24/2010,AQS,060371302,1,7.57,ug/m3 LC,32.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/25/2010,AQS,060371302,1,9.00,ug/m3 LC,38.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/26/2010,AQS,060371302,1,9.03,ug/m3 LC,38.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/27/2010,AQS,060371302,1,9.07,ug/m3 LC,38.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
2/28/2010,AQS,060371302,1,9.10,ug/m3 LC,38.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
3/1/2010,AQS,060371302,1,7.40,ug/m3 LC,31.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
