Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/1/2012,AQS,060371302,1,24.15,ug/m3 LC,76.50,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/2/2012,AQS,060371302,1,22.60,ug/m3 LC,73.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/3/2012,AQS,060371302,1,21.05,ug/m3 LC,70.17,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/4/2012,AQS,060371302,1,19.50,ug/m3 LC,67.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/5/2012,AQS,060371302,1,23.10,ug/m3 LC,74.33,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/6/2012,AQS,060371302,1,26.70,ug/m3 LC,81.67,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/7/2012,AQS,060371302,1,30.30,ug/m3 LC,89.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/8/2012,AQS,060371302,1,26.93,ug/m3 LC,82.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/9/2012,AQS,060371302,1,23.57,ug/m3 LC,75.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
1/10/2012,AQS,060371302,1,20.20,ug/m3 LC,68.00,Compton,1,100,88101,PM2.5 - Local Conditions,31080,"Los Angeles-Long Beach-Anaheim, CA",06,California,037,Los Angeles,33.901389,-118.205
